ISIN,tk_data,date,close,open,high,low,volume
CA135087J397,"1,42965744,1330,184",2026-01-08 10:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-08 12:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-08 14:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-08 16:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-08 18:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-08 20:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-08 22:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-09 07:44,98.37,98.37,98.37,98.37,0
CA135087J397,"1,42965744,1330,184",2026-01-09 08:44,98.37,98.37,98.37,98.37,0
CA135087J397,"1,42965744,1330,184",2026-01-09 10:44,98.37,98.37,98.37,98.37,0
CA135087J397,"1,42965744,1330,184",2026-01-09 12:44,98.37,98.37,98.37,98.37,0
CA135087J397,"1,42965744,1330,184",2026-01-09 14:44,98.37,98.37,98.37,98.37,0
CA135087J397,"1,42965744,1330,184",2026-01-09 16:44,98.37,98.37,98.37,98.37,0
CA135087J397,"1,42965744,1330,184",2026-01-09 18:44,98.37,98.37,98.37,98.37,0
CA135087J397,"1,42965744,1330,184",2026-01-09 20:44,98.37,98.37,98.37,98.37,0
CA135087J397,"1,42965744,1330,184",2026-01-09 22:44,98.37,98.37,98.37,98.37,0
CA135087J397,"1,42965744,1330,184",2026-01-12 07:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-12 08:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-12 10:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-12 12:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-12 14:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-12 16:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-12 18:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-12 20:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-12 22:44,98.39,98.39,98.39,98.39,0
CA135087J397,"1,42965744,1330,184",2026-01-13 07:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-13 08:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-13 10:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-13 12:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-13 14:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-13 16:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-13 18:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-13 20:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-13 22:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-14 07:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-14 08:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-14 10:44,98.34,98.34,98.34,98.34,0
CA135087J397,"1,42965744,1330,184",2026-01-14 12:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-14 14:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-14 16:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-14 18:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-14 20:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-14 22:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-15 07:44,98.46,98.46,98.46,98.46,0
CA135087J397,"1,42965744,1330,184",2026-01-15 08:44,98.46,98.46,98.46,98.46,0
CA135087J397,"1,42965744,1330,184",2026-01-15 10:44,98.46,98.46,98.46,98.46,0
CA135087J397,"1,42965744,1330,184",2026-01-15 12:44,98.46,98.46,98.46,98.46,0
CA135087J397,"1,42965744,1330,184",2026-01-15 14:44,98.46,98.46,98.46,98.46,0
CA135087J397,"1,42965744,1330,184",2026-01-15 16:44,98.46,98.46,98.46,98.46,0
CA135087J397,"1,42965744,1330,184",2026-01-15 18:44,98.46,98.46,98.46,98.46,0
CA135087J397,"1,42965744,1330,184",2026-01-15 20:44,98.46,98.46,98.46,98.46,0
CA135087J397,"1,42965744,1330,184",2026-01-15 22:44,98.46,98.46,98.46,98.46,0
CA135087J397,"1,42965744,1330,184",2026-01-16 07:44,98.47,98.47,98.47,98.47,0
CA135087J397,"1,42965744,1330,184",2026-01-16 08:44,98.47,98.47,98.47,98.47,0
CA135087J397,"1,42965744,1330,184",2026-01-16 10:44,98.47,98.47,98.47,98.47,0
CA135087J397,"1,42965744,1330,184",2026-01-16 12:44,98.47,98.47,98.47,98.47,0
CA135087J397,"1,42965744,1330,184",2026-01-16 14:44,98.47,98.47,98.47,98.47,0
CA135087J397,"1,42965744,1330,184",2026-01-16 16:44,98.47,98.47,98.47,98.47,0
CA135087J397,"1,42965744,1330,184",2026-01-16 18:44,98.47,98.47,98.47,98.47,0
CA135087J397,"1,42965744,1330,184",2026-01-16 20:44,98.47,98.47,98.47,98.47,0
CA135087J397,"1,42965744,1330,184",2026-01-16 22:44,98.47,98.47,98.47,98.47,0
CA135087J397,"1,42965744,1330,184",2026-01-19 07:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-19 08:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-19 10:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-19 12:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-19 14:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-19 16:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-19 18:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-19 20:44,98.4,98.4,98.4,98.4,0
CA135087J397,"1,42965744,1330,184",2026-01-19 22:44,98.4,98.4,98.4,98.4,0
CA135087R895,"1,134387959,1330,184",2026-01-05 06:44,102.15,0.0,0.0,0.0,0
CA135087R895,"1,134387959,1330,184",2026-01-05 07:44,102.15,102.15,102.15,102.15,0
CA135087R895,"1,134387959,1330,184",2026-01-05 08:44,102.15,102.15,102.15,102.15,0
CA135087R895,"1,134387959,1330,184",2026-01-05 10:44,102.15,102.15,102.15,102.15,0
CA135087R895,"1,134387959,1330,184",2026-01-05 12:44,102.22,102.22,102.22,102.22,0
CA135087R895,"1,134387959,1330,184",2026-01-05 14:44,102.22,102.22,102.22,102.22,0
CA135087R895,"1,134387959,1330,184",2026-01-05 16:44,102.22,102.22,102.22,102.22,0
CA135087R895,"1,134387959,1330,184",2026-01-05 18:44,102.22,102.22,102.22,102.22,0
CA135087R895,"1,134387959,1330,184",2026-01-05 20:44,102.22,102.22,102.22,102.22,0
CA135087R895,"1,134387959,1330,184",2026-01-05 22:44,102.22,102.22,102.22,102.22,0
CA135087R895,"1,134387959,1330,184",2026-01-06 07:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-06 08:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-06 10:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-06 12:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-06 14:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-06 16:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-06 18:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-06 20:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-06 22:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-07 07:44,102.28,102.28,102.28,102.28,0
CA135087R895,"1,134387959,1330,184",2026-01-07 08:44,102.28,102.28,102.28,102.28,0
CA135087R895,"1,134387959,1330,184",2026-01-07 10:44,102.28,102.28,102.28,102.28,0
CA135087R895,"1,134387959,1330,184",2026-01-07 12:44,102.37,102.37,102.37,102.37,0
CA135087R895,"1,134387959,1330,184",2026-01-07 14:44,102.37,102.37,102.37,102.37,0
CA135087R895,"1,134387959,1330,184",2026-01-07 16:44,102.37,102.37,102.37,102.37,0
CA135087R895,"1,134387959,1330,184",2026-01-07 18:44,102.37,102.37,102.37,102.37,0
CA135087R895,"1,134387959,1330,184",2026-01-07 20:44,102.37,102.37,102.37,102.37,0
CA135087R895,"1,134387959,1330,184",2026-01-07 22:44,102.37,102.37,102.37,102.37,0
CA135087R895,"1,134387959,1330,184",2026-01-08 07:44,102.34,102.34,102.34,102.34,0
CA135087R895,"1,134387959,1330,184",2026-01-08 08:44,102.34,102.34,102.34,102.34,0
CA135087R895,"1,134387959,1330,184",2026-01-08 10:44,102.34,102.34,102.34,102.34,0
CA135087R895,"1,134387959,1330,184",2026-01-08 12:44,102.34,102.34,102.34,102.34,0
CA135087R895,"1,134387959,1330,184",2026-01-08 14:44,102.34,102.34,102.34,102.34,0
CA135087R895,"1,134387959,1330,184",2026-01-08 16:44,102.34,102.34,102.34,102.34,0
CA135087R895,"1,134387959,1330,184",2026-01-08 18:44,102.34,102.34,102.34,102.34,0
CA135087R895,"1,134387959,1330,184",2026-01-08 20:44,102.34,102.34,102.34,102.34,0
CA135087R895,"1,134387959,1330,184",2026-01-08 22:44,102.34,102.34,102.34,102.34,0
CA135087R895,"1,134387959,1330,184",2026-01-09 07:44,102.31,102.31,102.31,102.31,0
CA135087R895,"1,134387959,1330,184",2026-01-09 08:44,102.31,102.31,102.31,102.31,0
CA135087R895,"1,134387959,1330,184",2026-01-09 10:44,102.31,102.31,102.31,102.31,0
CA135087R895,"1,134387959,1330,184",2026-01-09 12:44,102.31,102.31,102.31,102.31,0
CA135087R895,"1,134387959,1330,184",2026-01-09 14:44,102.31,102.31,102.31,102.31,0
CA135087R895,"1,134387959,1330,184",2026-01-09 16:44,102.31,102.31,102.31,102.31,0
CA135087R895,"1,134387959,1330,184",2026-01-09 18:44,102.31,102.31,102.31,102.31,0
CA135087R895,"1,134387959,1330,184",2026-01-09 20:44,102.31,102.31,102.31,102.31,0
CA135087R895,"1,134387959,1330,184",2026-01-09 22:44,102.31,102.31,102.31,102.31,0
CA135087R895,"1,134387959,1330,184",2026-01-12 07:44,102.35,102.35,102.35,102.35,0
CA135087R895,"1,134387959,1330,184",2026-01-12 08:44,102.35,102.35,102.35,102.35,0
CA135087R895,"1,134387959,1330,184",2026-01-12 10:44,102.35,102.35,102.35,102.35,0
CA135087R895,"1,134387959,1330,184",2026-01-12 12:44,102.35,102.35,102.35,102.35,0
CA135087R895,"1,134387959,1330,184",2026-01-12 14:44,102.35,102.35,102.35,102.35,0
CA135087R895,"1,134387959,1330,184",2026-01-12 16:44,102.35,102.35,102.35,102.35,0
CA135087R895,"1,134387959,1330,184",2026-01-12 18:44,102.35,102.35,102.35,102.35,0
CA135087R895,"1,134387959,1330,184",2026-01-12 20:44,102.35,102.35,102.35,102.35,0
CA135087R895,"1,134387959,1330,184",2026-01-12 22:44,102.35,102.35,102.35,102.35,0
CA135087R895,"1,134387959,1330,184",2026-01-13 07:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-13 08:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-13 10:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-13 12:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-13 14:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-13 16:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-13 18:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-13 20:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-13 22:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-14 07:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-14 08:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-14 10:44,102.29,102.29,102.29,102.29,0
CA135087R895,"1,134387959,1330,184",2026-01-14 12:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-14 14:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-14 16:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-14 18:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-14 20:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-14 22:44,102.33,102.33,102.33,102.33,0
CA135087R895,"1,134387959,1330,184",2026-01-15 07:44,102.43,102.43,102.43,102.43,0
CA135087R895,"1,134387959,1330,184",2026-01-15 08:44,102.43,102.43,102.43,102.43,0
CA135087R895,"1,134387959,1330,184",2026-01-15 10:44,102.43,102.43,102.43,102.43,0
CA135087R895,"1,134387959,1330,184",2026-01-15 12:44,102.43,102.43,102.43,102.43,0
CA135087R895,"1,134387959,1330,184",2026-01-15 14:44,102.43,102.43,102.43,102.43,0
CA135087R895,"1,134387959,1330,184",2026-01-15 16:44,102.43,102.43,102.43,102.43,0
CA135087R895,"1,134387959,1330,184",2026-01-15 18:44,102.43,102.43,102.43,102.43,0
CA135087R895,"1,134387959,1330,184",2026-01-15 20:44,102.43,102.43,102.43,102.43,0
CA135087R895,"1,134387959,1330,184",2026-01-15 22:44,102.43,102.43,102.43,102.43,0
CA135087R895,"1,134387959,1330,184",2026-01-16 07:44,102.42,102.42,102.42,102.42,0
CA135087R895,"1,134387959,1330,184",2026-01-16 08:44,102.42,102.42,102.42,102.42,0
CA135087R895,"1,134387959,1330,184",2026-01-16 10:44,102.42,102.42,102.42,102.42,0
CA135087R895,"1,134387959,1330,184",2026-01-16 12:44,102.42,102.42,102.42,102.42,0
CA135087R895,"1,134387959,1330,184",2026-01-16 14:44,102.42,102.42,102.42,102.42,0
CA135087R895,"1,134387959,1330,184",2026-01-16 16:44,102.42,102.42,102.42,102.42,0
CA135087R895,"1,134387959,1330,184",2026-01-16 18:44,102.42,102.42,102.42,102.42,0
CA135087R895,"1,134387959,1330,184",2026-01-16 20:44,102.42,102.42,102.42,102.42,0
CA135087R895,"1,134387959,1330,184",2026-01-16 22:44,102.42,102.42,102.42,102.42,0
CA135087R895,"1,134387959,1330,184",2026-01-19 07:44,102.32,102.32,102.32,102.32,0
CA135087R895,"1,134387959,1330,184",2026-01-19 08:44,102.32,102.32,102.32,102.32,0
CA135087R895,"1,134387959,1330,184",2026-01-19 10:44,102.32,102.32,102.32,102.32,0
CA135087R895,"1,134387959,1330,184",2026-01-19 12:44,102.32,102.32,102.32,102.32,0
CA135087R895,"1,134387959,1330,184",2026-01-19 14:44,102.32,102.32,102.32,102.32,0
CA135087R895,"1,134387959,1330,184",2026-01-19 16:44,102.32,102.32,102.32,102.32,0
CA135087R895,"1,134387959,1330,184",2026-01-19 18:44,102.32,102.32,102.32,102.32,0
CA135087R895,"1,134387959,1330,184",2026-01-19 20:44,102.32,102.32,102.32,102.32,0
CA135087R895,"1,134387959,1330,184",2026-01-19 22:44,102.32,102.32,102.32,102.32,0
CA135087N670,"1,117855494,1330,184",2026-01-05 06:44,97.56,0.0,0.0,0.0,0
CA135087N670,"1,117855494,1330,184",2026-01-05 07:44,97.56,97.56,97.56,97.56,0
CA135087N670,"1,117855494,1330,184",2026-01-05 08:44,97.56,97.56,97.56,97.56,0
CA135087N670,"1,117855494,1330,184",2026-01-05 10:44,97.56,97.56,97.56,97.56,0
CA135087N670,"1,117855494,1330,184",2026-01-05 12:44,97.61,97.61,97.61,97.61,0
CA135087N670,"1,117855494,1330,184",2026-01-05 14:44,97.61,97.61,97.61,97.61,0
CA135087N670,"1,117855494,1330,184",2026-01-05 16:44,97.625,97.625,97.625,97.625,0
CA135087N670,"1,117855494,1330,184",2026-01-05 18:44,97.68,97.68,97.68,97.68,0
CA135087N670,"1,117855494,1330,184",2026-01-05 20:44,97.68,97.68,97.68,97.68,0
CA135087N670,"1,117855494,1330,184",2026-01-05 22:44,97.68,97.68,97.68,97.68,0
CA135087N670,"1,117855494,1330,184",2026-01-06 07:44,97.73,97.73,97.73,97.73,0
CA135087N670,"1,117855494,1330,184",2026-01-06 08:44,97.73,97.73,97.73,97.73,0
CA135087N670,"1,117855494,1330,184",2026-01-06 10:44,97.73,97.73,97.73,97.73,0
CA135087N670,"1,117855494,1330,184",2026-01-06 12:44,97.73,97.73,97.73,97.73,0
CA135087N670,"1,117855494,1330,184",2026-01-06 14:44,97.73,97.73,97.73,97.73,0
CA135087N670,"1,117855494,1330,184",2026-01-06 16:44,97.73,97.73,97.73,97.73,0
CA135087N670,"1,117855494,1330,184",2026-01-06 18:44,97.73,97.73,97.73,97.73,0
CA135087N670,"1,117855494,1330,184",2026-01-06 20:44,97.73,97.73,97.73,97.73,0
CA135087N670,"1,117855494,1330,184",2026-01-06 22:44,97.73,97.73,97.73,97.73,0
CA135087N670,"1,117855494,1330,184",2026-01-07 07:44,97.68,97.68,97.68,97.68,0
CA135087N670,"1,117855494,1330,184",2026-01-07 08:44,97.68,97.68,97.68,97.68,0
CA135087N670,"1,117855494,1330,184",2026-01-07 10:44,97.68,97.68,97.68,97.68,0
CA135087N670,"1,117855494,1330,184",2026-01-07 12:44,97.77,97.77,97.77,97.77,0
CA135087N670,"1,117855494,1330,184",2026-01-07 14:44,97.785,97.785,97.785,97.785,0
CA135087N670,"1,117855494,1330,184",2026-01-07 16:44,97.785,97.785,97.785,97.785,0
CA135087N670,"1,117855494,1330,184",2026-01-07 18:44,97.785,97.785,97.785,97.785,0
CA135087N670,"1,117855494,1330,184",2026-01-07 20:44,97.785,97.785,97.785,97.785,0
CA135087N670,"1,117855494,1330,184",2026-01-07 22:44,97.785,97.785,97.785,97.785,0
CA135087N670,"1,117855494,1330,184",2026-01-08 07:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-08 08:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-08 10:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-08 12:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-08 14:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-08 16:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-08 18:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-08 20:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-08 22:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-09 07:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-09 08:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-09 10:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-09 12:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-09 14:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-09 16:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-09 18:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-09 20:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-09 22:44,97.75,97.75,97.75,97.75,0
CA135087N670,"1,117855494,1330,184",2026-01-12 07:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-12 08:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-12 10:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-12 12:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-12 14:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-12 16:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-12 18:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-12 20:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-12 22:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-13 07:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-13 08:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-13 10:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-13 12:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-13 14:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-13 16:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-13 18:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-13 20:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-13 22:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-14 07:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-14 08:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-14 10:44,97.72,97.72,97.72,97.72,0
CA135087N670,"1,117855494,1330,184",2026-01-14 12:44,97.79,97.79,97.79,97.79,0
CA135087N670,"1,117855494,1330,184",2026-01-14 14:44,97.79,97.79,97.79,97.79,0
CA135087N670,"1,117855494,1330,184",2026-01-14 16:44,97.79,97.79,97.79,97.79,0
CA135087N670,"1,117855494,1330,184",2026-01-14 18:44,97.79,97.79,97.79,97.79,0
CA135087N670,"1,117855494,1330,184",2026-01-14 20:44,97.79,97.79,97.79,97.79,0
CA135087N670,"1,117855494,1330,184",2026-01-14 22:44,97.79,97.79,97.79,97.79,0
CA135087N670,"1,117855494,1330,184",2026-01-15 07:44,97.83,97.83,97.83,97.83,0
CA135087N670,"1,117855494,1330,184",2026-01-15 08:44,97.83,97.83,97.83,97.83,0
CA135087N670,"1,117855494,1330,184",2026-01-15 10:44,97.83,97.83,97.83,97.83,0
CA135087N670,"1,117855494,1330,184",2026-01-15 12:44,97.85,97.85,97.85,97.85,0
CA135087N670,"1,117855494,1330,184",2026-01-15 14:44,97.85,97.85,97.85,97.85,0
CA135087N670,"1,117855494,1330,184",2026-01-15 16:44,97.85,97.85,97.85,97.85,0
CA135087N670,"1,117855494,1330,184",2026-01-15 18:44,97.85,97.85,97.85,97.85,0
CA135087N670,"1,117855494,1330,184",2026-01-15 20:44,97.85,97.85,97.85,97.85,0
CA135087N670,"1,117855494,1330,184",2026-01-15 22:44,97.85,97.85,97.85,97.85,0
CA135087N670,"1,117855494,1330,184",2026-01-16 07:44,97.86,97.86,97.86,97.86,0
CA135087N670,"1,117855494,1330,184",2026-01-16 08:44,97.86,97.86,97.86,97.86,0
CA135087N670,"1,117855494,1330,184",2026-01-16 10:44,97.86,97.86,97.86,97.86,0
CA135087N670,"1,117855494,1330,184",2026-01-16 12:44,97.86,97.86,97.86,97.86,0
CA135087N670,"1,117855494,1330,184",2026-01-16 14:44,97.86,97.86,97.86,97.86,0
CA135087N670,"1,117855494,1330,184",2026-01-16 16:44,97.86,97.86,97.86,97.86,0
CA135087N670,"1,117855494,1330,184",2026-01-16 18:44,97.86,97.86,97.86,97.86,0
CA135087N670,"1,117855494,1330,184",2026-01-16 20:44,97.86,97.86,97.86,97.86,0
CA135087N670,"1,117855494,1330,184",2026-01-16 22:44,97.86,97.86,97.86,97.86,0
CA135087N670,"1,117855494,1330,184",2026-01-19 07:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-19 08:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-19 10:44,97.78,97.78,97.78,97.78,0
CA135087N670,"1,117855494,1330,184",2026-01-19 12:44,97.8,97.8,97.8,97.8,0
CA135087N670,"1,117855494,1330,184",2026-01-19 14:44,97.8,97.8,97.8,97.8,0
CA135087N670,"1,117855494,1330,184",2026-01-19 16:44,97.8,97.8,97.8,97.8,0
CA135087N670,"1,117855494,1330,184",2026-01-19 18:44,97.8,97.8,97.8,97.8,0
CA135087N670,"1,117855494,1330,184",2026-01-19 20:44,97.8,97.8,97.8,97.8,0
CA135087N670,"1,117855494,1330,184",2026-01-19 22:44,97.8,97.8,97.8,97.8,0
CA135087S471,"1,138913105,1330,184",2026-01-05 06:44,99.263,0.0,0.0,0.0,0
CA135087S471,"1,138913105,1330,184",2026-01-05 07:44,99.263,99.263,99.263,99.263,0
CA135087S471,"1,138913105,1330,184",2026-01-05 08:44,99.263,99.263,99.263,99.263,0
CA135087S471,"1,138913105,1330,184",2026-01-05 10:44,99.27,99.27,99.27,99.27,0
CA135087S471,"1,138913105,1330,184",2026-01-05 12:44,99.29,99.29,99.29,99.29,0
CA135087S471,"1,138913105,1330,184",2026-01-05 14:44,99.37,99.37,99.37,99.37,0
CA135087S471,"1,138913105,1330,184",2026-01-05 16:44,99.4,99.4,99.4,99.4,0
CA135087S471,"1,138913105,1330,184",2026-01-05 18:44,99.483,99.483,99.483,99.483,0
CA135087S471,"1,138913105,1330,184",2026-01-05 20:44,99.493,99.493,99.493,99.493,0
CA135087S471,"1,138913105,1330,184",2026-01-05 22:44,99.493,99.493,99.493,99.493,0
CA135087S471,"1,138913105,1330,184",2026-01-06 07:44,99.473,99.473,99.473,99.473,0
CA135087S471,"1,138913105,1330,184",2026-01-06 08:44,99.473,99.473,99.473,99.473,0
CA135087S471,"1,138913105,1330,184",2026-01-06 10:44,99.48,99.48,99.48,99.48,0
CA135087S471,"1,138913105,1330,184",2026-01-06 12:44,99.48,99.48,99.48,99.48,0
CA135087S471,"1,138913105,1330,184",2026-01-06 14:44,99.45,99.45,99.45,99.45,0
CA135087S471,"1,138913105,1330,184",2026-01-06 16:44,99.39,99.39,99.39,99.39,0
CA135087S471,"1,138913105,1330,184",2026-01-06 18:44,99.39,99.39,99.39,99.39,0
CA135087S471,"1,138913105,1330,184",2026-01-06 20:44,99.39,99.39,99.39,99.39,0
CA135087S471,"1,138913105,1330,184",2026-01-06 22:44,99.423,99.423,99.423,99.423,0
CA135087S471,"1,138913105,1330,184",2026-01-07 07:44,99.413,99.413,99.413,99.413,0
CA135087S471,"1,138913105,1330,184",2026-01-07 08:44,99.413,99.413,99.413,99.413,0
